X,Y,interval,paramA,paramB,bound,heavyMem
-0.4460681491574397,1.0357294210665953,1,1.4,0.3,-1.2,True
1.0357294210665953,-0.6356500518753542,1,1.4,0.3,-1.2,True
-0.6356500518753542,0.7450474424911819,1,1.4,0.3,-1.2,True
0.7450474424911819,0.032171016249682355,1,1.4,0.3,-1.2,True
0.032171016249682355,1.2220652687462024,1,1.4,0.3,-1.2,True
1.2220652687462024,-1.081169624631114,1,1.4,0.3,-1.2,True
-1.081169624631114,-0.26987927949111656,1,1.4,0.3,-1.2,True
-0.26987927949111656,0.5736803569125639,1,1.4,0.3,-1.2,True
0.5736803569125639,0.4582834034824077,1,1.4,0.3,-1.2,True
0.4582834034824077,0.8780709580033821,1,1.4,0.3,-1.2,True
0.8780709580033821,0.05807297084015442,1,1.4,0.3,-1.2,True
0.05807297084015442,1.2586998294819327,1,1.4,0.3,-1.2,True
1.2586998294819327,-1.2006334737809385,1,1.4,0.3,-1.2,True
-1.2006334737809385,-0.640519084864017,1,1.4,0.3,-1.2,True
-0.640519084864017,0.0654393805606655,1,1.4,0.3,-1.2,True
0.0654393805606655,0.8018490370013658,1,1.4,0.3,-1.2,True
0.8018490370013658,0.11948518477217501,1,1.4,0.3,-1.2,True
0.11948518477217501,1.2205673179683525,1,1.4,0.3,-1.2,True
1.2205673179683525,-1.0498528533377878,1,1.4,0.3,-1.2,True
-1.0498528533377878,-0.17689722373558653,1,1.4,0.3,-1.2,True
-0.17689722373558653,0.6412344651271622,1,1.4,0.3,-1.2,True
0.6412344651271622,0.37127653790563914,1,1.4,0.3,-1.2,True
0.37127653790563914,0.9993855648992721,1,1.4,0.3,-1.2,True
0.9993855648992721,-0.2868971488889604,1,1.4,0.3,-1.2,True
-0.2868971488889604,1.1845817058129215,1,1.4,0.3,-1.2,True
1.1845817058129215,-1.0505964895119995,1,1.4,0.3,-1.2,True
-1.0505964895119995,-0.18987966554103486,1,1.4,0.3,-1.2,True
-0.18987966554103486,0.6343450508060349,1,1.4,0.3,-1.2,True
0.6343450508060349,0.3796849994627342,1,1.4,0.3,-1.2,True
0.3796849994627342,0.9884785368979874,1,1.4,0.3,-1.2,True
0.9884785368979874,-0.25402024523235966,1,1.4,0.3,-1.2,True
-0.25402024523235966,1.2062067620863248,1,1.4,0.3,-1.2,True
1.2062067620863248,-1.113114727633594,1,1.4,0.3,-1.2,True
-1.113114727633594,-0.3727721269988368,1,1.4,0.3,-1.2,True
-0.3727721269988368,0.4715228995757902,1,1.4,0.3,-1.2,True
0.4715228995757902,0.5769009791462439,1,1.4,0.3,-1.2,True
0.5769009791462439,0.6755162342368842,1,1.4,0.3,-1.2,True
0.6755162342368842,0.5342192379392597,1,1.4,0.3,-1.2,True
0.5342192379392597,0.8031085984129005,1,1.4,0.3,-1.2,True
0.8031085984129005,0.257288982199151,1,1.4,0.3,-1.2,True
0.257288982199151,1.148255911018365,1,1.4,0.3,-1.2,True
1.148255911018365,-0.7687015974043161,1,1.4,0.3,-1.2,True
-0.7687015974043161,0.5172137691127834,1,1.4,0.3,-1.2,True
0.5172137691127834,0.394875404634913,1,1.4,0.3,-1.2,True
0.394875404634913,0.9368669114740142,1,1.4,0.3,-1.2,True
0.9368669114740142,-0.11034483235032791,1,1.4,0.3,-1.2,True
-0.11034483235032791,1.2640136986052135,1,1.4,0.3,-1.2,True
1.2640136986052135,-1.2699263320713825,1,1.4,0.3,-1.2,True
-1.2699263320713825,-0.878593934862021,1,1.4,0.3,-1.2,True
-0.878593934862021,-0.4616761229482755,1,1.4,0.3,-1.2,True
-0.4616761229482755,0.4380190400406222,1,1.4,0.3,-1.2,True
0.4380190400406222,0.5928922119021659,1,1.4,0.3,-1.2,True
0.5928922119021659,0.6392760671042468,1,1.4,0.3,-1.2,True
0.6392760671042468,0.605724217609467,1,1.4,0.3,-1.2,True
0.605724217609467,0.6781202612132327,1,1.4,0.3,-1.2,True
0.6781202612132327,0.5379313411477762,1,1.4,0.3,-1.2,True
0.5379313411477762,0.7983178994593066,1,1.4,0.3,-1.2,True
0.7983178994593066,0.2691433463083655,1,1.4,0.3,-1.2,True
0.2691433463083655,1.1380819726309013,1,1.4,0.3,-1.2,True
1.1380819726309013,-0.7325798031059112,1,1.4,0.3,-1.2,True
-0.7325798031059112,0.5900821567030965,1,1.4,0.3,-1.2,True
0.5900821567030965,0.2927503267450978,1,1.4,0.3,-1.2,True
0.2927503267450978,1.0570407916778228,1,1.4,0.3,-1.2,True
1.0570407916778228,-0.47644423135570024,1,1.4,0.3,-1.2,True
-0.47644423135570024,0.9993134896743732,1,1.4,0.3,-1.2,True
0.9993134896743732,-0.5410117003099528,1,1.4,0.3,-1.2,True
-0.5410117003099528,0.8900229230811393,1,1.4,0.3,-1.2,True
0.8900229230811393,-0.27130063514683955,1,1.4,0.3,-1.2,True
-0.27130063514683955,1.1639612284408318,1,1.4,0.3,-1.2,True
1.1639612284408318,-0.9781182283829383,1,1.4,0.3,-1.2,True
-0.9781182283829383,0.00978699235928071,1,1.4,0.3,-1.2,True
0.00978699235928071,0.7064304321779017,1,1.4,0.3,-1.2,True
0.7064304321779017,0.3042745599979045,1,1.4,0.3,-1.2,True
0.3042745599979045,1.0823129186466847,1,1.4,0.3,-1.2,True
1.0823129186466847,-0.5486793874179356,1,1.4,0.3,-1.2,True
-0.5486793874179356,0.9032251773457558,1,1.4,0.3,-1.2,True
0.9032251773457558,-0.30674582561316144,1,1.4,0.3,-1.2,True
-0.30674582561316144,1.1392373510601868,1,1.4,0.3,-1.2,True
1.1392373510601868,-0.9090301865548319,1,1.4,0.3,-1.2,True
-0.9090301865548319,0.18490097322297855,1,1.4,0.3,-1.2,True
0.18490097322297855,0.679427226175224,1,1.4,0.3,-1.2,True
0.679427226175224,0.409200394031471,1,1.4,0.3,-1.2,True
0.409200394031471,0.9694052203868516,1,1.4,0.3,-1.2,True
0.9694052203868516,-0.19288495562915123,1,1.4,0.3,-1.2,True
-0.19288495562915123,1.2387351175647718,1,1.4,0.3,-1.2,True
1.2387351175647718,-1.206116054772238,1,1.4,0.3,-1.2,True
-1.206116054772238,-0.664981777341656,1,1.4,0.3,-1.2,True
-0.664981777341656,0.01908411369327384,1,1.4,0.3,-1.2,True
0.01908411369327384,0.7999955820438623,1,1.4,0.3,-1.2,True
0.7999955820438623,0.10973513030240484,1,1.4,0.3,-1.2,True
0.10973513030240484,1.2231401562616786,1,1.4,0.3,-1.2,True
1.2231401562616786,-1.0615800395130595,1,1.4,0.3,-1.2,True
-1.0615800395130595,-0.21079100553106472,1,1.4,0.3,-1.2,True
-0.21079100553106472,0.6193200009281659,1,1.4,0.3,-1.2,True
0.6193200009281659,0.3997825293711519,1,1.4,0.3,-1.2,True
0.3997825293711519,0.9620395011718955,1,1.4,0.3,-1.2,True
0.9620395011718955,-0.17579324372975175,1,1.4,0.3,-1.2,True
-0.17579324372975175,1.2453472799941296,1,1.4,0.3,-1.2,True
1.2453472799941296,-1.2239837600232133,1,1.4,0.3,-1.2,True
-1.2239837600232133,-0.7237865587225489,1,1.4,0.3,-1.2,True
-0.7237865587225489,-0.1006089036293657,1,1.4,0.3,-1.2,True
-0.1006089036293657,0.7686930202979311,1,1.4,0.3,-1.2,True
0.7686930202979311,0.14257278567453266,1,1.4,0.3,-1.2,True
0.14257278567453266,1.2021501071883844,1,1.4,0.3,-1.2,True
1.2021501071883844,-0.980458996595902,1,1.4,0.3,-1.2,True
-0.980458996595902,0.014825250548335278,1,1.4,0.3,-1.2,True
0.014825250548335278,0.7055545977458801,1,1.4,0.3,-1.2,True
0.7055545977458801,0.3075173686040096,1,1.4,0.3,-1.2,True
0.3075173686040096,1.079272674533376,1,1.4,0.3,-1.2,True
1.079272674533376,-0.5385060978109943,1,1.4,0.3,-1.2,True
-0.5385060978109943,0.9177974580285388,1,1.4,0.3,-1.2,True
0.9177974580285388,-0.3408448728924047,1,1.4,0.3,-1.2,True
-0.3408448728924047,1.1126939190807064,1,1.4,0.3,-1.2,True
1.1126939190807064,-0.8355763224505756,1,1.4,0.3,-1.2,True
-0.8355763224505756,0.35634526882817236,1,1.4,0.3,-1.2,True
0.35634526882817236,0.571552372402116,1,1.4,0.3,-1.2,True
0.571552372402116,0.6495626204905698,1,1.4,0.3,-1.2,True
0.6495626204905698,0.5807614746066285,1,1.4,0.3,-1.2,True
0.5807614746066285,0.7226713396049991,1,1.4,0.3,-1.2,True
0.7226713396049991,0.44307303126091113,1,1.4,0.3,-1.2,True
0.44307303126091113,0.9419622064384745,1,1.4,0.3,-1.2,True
0.9419622064384745,-0.10928800832354155,1,1.4,0.3,-1.2,True
-0.10928800832354155,1.2658672456628852,1,1.4,0.3,-1.2,True
1.2658672456628852,-1.2761742395960578,1,1.4,0.3,-1.2,True
-1.2761742395960578,-0.9003087920331412,1,1.4,0.3,-1.2,True
-0.9003087920331412,-0.5176305612958606,1,1.4,0.3,-1.2,True
-0.5176305612958606,0.3547894052076029,1,1.4,0.3,-1.2,True
0.3547894052076029,0.6684851007446514,1,1.4,0.3,-1.2,True
0.6684851007446514,0.48081555967765943,1,1.4,0.3,-1.2,True
0.48081555967765943,0.8768884868239981,1,1.4,0.3,-1.2,True
0.8768884868239981,0.06773788224902444,1,1.4,0.3,-1.2,True
0.06773788224902444,1.2566427570789835,1,1.4,0.3,-1.2,True
1.2566427570789835,-1.1904900618119894,1,1.4,0.3,-1.2,True
-1.1904900618119894,-0.6071803950586647,1,1.4,0.3,-1.2,True
-0.6071803950586647,0.1267177364553686,1,1.4,0.3,-1.2,True
0.1267177364553686,0.7953655428570794,1,1.4,0.3,-1.2,True
0.7953655428570794,0.15236643546653933,1,1.4,0.3,-1.2,True
0.15236643546653933,1.206107919937633,1,1.4,0.3,-1.2,True
1.206107919937633,-0.9908649097108355,1,1.4,0.3,-1.2,True
-0.9908649097108355,-0.012706201033477027,1,1.4,0.3,-1.2,True
-0.012706201033477027,0.7025145005241649,1,1.4,0.3,-1.2,True
0.7025145005241649,0.3052508668645534,1,1.4,0.3,-1.2,True
0.3052508668645534,1.0803050217470638,1,1.4,0.3,-1.2,True
1.0803050217470638,-0.5423072559573274,1,1.4,0.3,-1.2,True
-0.5423072559573274,0.9123554827145665,1,1.4,0.3,-1.2,True
0.9123554827145665,-0.32804171436225954,1,1.4,0.3,-1.2,True
-0.32804171436225954,1.1230507319079475,1,1.4,0.3,-1.2,True
1.1230507319079475,-0.8641526393232448,1,1.4,0.3,-1.2,True
-0.8641526393232448,0.29145152190332235,1,1.4,0.3,-1.2,True
0.29145152190332235,0.6218326227353586,1,1.4,0.3,-1.2,True
0.6218326227353586,0.5460893215938881,1,1.4,0.3,-1.2,True
0.5460893215938881,0.7690508207981853,1,1.4,0.3,-1.2,True
0.7690508207981853,0.33581196551965886,1,1.4,0.3,-1.2,True
0.33581196551965886,1.0728376995788085,1,1.4,0.3,-1.2,True
1.0728376995788085,-0.5106294318366718,1,1.4,0.3,-1.2,True
-0.5106294318366718,0.9568119265526634,1,1.4,0.3,-1.2,True
0.9568119265526634,-0.4348735174617888,1,1.4,0.3,-1.2,True
-0.4348735174617888,1.022282611300375,1,1.4,0.3,-1.2,True
1.022282611300375,-0.5935484875524953,1,1.4,0.3,-1.2,True
-0.5935484875524953,0.8134650534839158,1,1.4,0.3,-1.2,True
0.8134650534839158,-0.10448009680117462,1,1.4,0.3,-1.2,True
-0.10448009680117462,1.2287569891665588,1,1.4,0.3,-1.2,True
1.2287569891665588,-1.1451252628362856,1,1.4,0.3,-1.2,True
-1.1451252628362856,-0.4672095178702531,1,1.4,0.3,-1.2,True
-0.4672095178702531,0.35086379412513824,1,1.4,0.3,-1.2,True
0.35086379412513824,0.6874895817998818,1,1.4,0.3,-1.2,True
0.6874895817998818,0.4435604431208145,1,1.4,0.3,-1.2,True
0.4435604431208145,0.930802661157818,1,1.4,0.3,-1.2,True
0.930802661157818,-0.0798828986896217,1,1.4,0.3,-1.2,True
-0.0798828986896217,1.2703070098430664,1,1.4,0.3,-1.2,True
1.2703070098430664,-1.283116728565892,1,1.4,0.3,-1.2,True
-1.283116728565892,-0.9238518518229715,1,1.4,0.3,-1.2,True
-0.9238518518229715,-0.5798381603331944,1,1.4,0.3,-1.2,True
-0.5798381603331944,0.25214723540309214,1,1.4,0.3,-1.2,True
0.25214723540309214,0.7370390322500504,1,1.4,0.3,-1.2,True
0.7370390322500504,0.3151270215368005,1,1.4,0.3,-1.2,True
0.3151270215368005,1.0820846540912978,1,1.4,0.3,-1.2,True
1.0820846540912978,-0.544731971606797,1,1.4,0.3,-1.2,True
-0.544731971606797,0.9091993069805098,1,1.4,0.3,-1.2,True
0.9091993069805098,-0.32072032322141397,1,1.4,0.3,-1.2,True
-0.32072032322141397,1.1287536560760054,1,1.4,0.3,-1.2,True
1.1287536560760054,-0.8799348395133529,1,1.4,0.3,-1.2,True
-0.8799348395133529,0.25462664631765536,1,1.4,0.3,-1.2,True
0.25462664631765536,0.6452509275250272,1,1.4,0.3,-1.2,True
0.6452509275250272,0.4934997306346256,1,1.4,0.3,-1.2,True
0.4934997306346256,0.852616500466481,1,1.4,0.3,-1.2,True
0.852616500466481,0.13031306357559536,1,1.4,0.3,-1.2,True
0.13031306357559536,1.2320108577861042,1,1.4,0.3,-1.2,True
1.2320108577861042,-1.0858971361113143,1,1.4,0.3,-1.2,True
-1.0858971361113143,-0.28123836896482474,1,1.4,0.3,-1.2,True
-0.28123836896482474,0.5634978309174128,1,1.4,0.3,-1.2,True
0.5634978309174128,0.4710867616824718,1,1.4,0.3,-1.2,True
0.4710867616824718,0.8583575174297546,1,1.4,0.3,-1.2,True
0.8583575174297546,0.1098373496853016,1,1.4,0.3,-1.2,True
0.1098373496853016,1.2406173144886785,1,1.4,0.3,-1.2,True
1.2406173144886785,-1.1218326445071503,1,1.4,0.3,-1.2,True
-1.1218326445071503,-0.389726680848065,1,1.4,0.3,-1.2,True
-0.389726680848065,0.4508085665770656,1,1.4,0.3,-1.2,True
0.4508085665770656,0.5985622865666046,1,1.4,0.3,-1.2,True
0.5985622865666046,0.6336550347133407,1,1.4,0.3,-1.2,True
0.6336550347133407,0.6174425017453904,1,1.4,0.3,-1.2,True
0.6174425017453904,0.6563671702677533,1,1.4,0.3,-1.2,True
0.6563671702677533,0.5820877434362002,1,1.4,0.3,-1.2,True
0.5820877434362002,0.7225535535982193,1,1.4,0.3,-1.2,True
0.7225535535982193,0.44370923008647944,1,1.4,0.3,-1.2,True
0.44370923008647944,0.941137032869955,1,1.4,0.3,-1.2,True
0.941137032869955,-0.10692171146902407,1,1.4,0.3,-1.2,True
-0.10692171146902407,1.2663359565241352,1,1.4,0.3,-1.2,True
1.2663359565241352,-1.277125970140962,1,1.4,0.3,-1.2,True
-1.277125970140962,-0.9035702540946502,1,1.4,0.3,-1.2,True
-0.9035702540946502,-0.5261526767608276,1,1.4,0.3,-1.2,True
-0.5261526767608276,0.3413576288039876,1,1.4,0.3,-1.2,True
0.3413576288039876,0.6790191539319984,1,1.4,0.3,-1.2,True
0.6790191539319984,0.4569134726720586,1,1.4,0.3,-1.2,True
0.4569134726720586,0.9114278560666633,1,1.4,0.3,-1.2,True
0.9114278560666633,-0.025906989738366415,1,1.4,0.3,-1.2,True
-0.025906989738366415,1.2724887158557736,1,1.4,0.3,-1.2,True
1.2724887158557736,-1.2746906416938957,1,1.4,0.3,-1.2,True
-1.2746906416938957,-0.8930241100740612,1,1.4,0.3,-1.2,True
-0.8930241100740612,-0.4988960781511653,1,1.4,0.3,-1.2,True
-0.4988960781511653,0.38363655146532255,1,1.4,0.3,-1.2,True
0.38363655146532255,0.6442833714863633,1,1.4,0.3,-1.2,True
0.6442833714863633,0.5339494775562276,1,1.4,0.3,-1.2,True
0.5339494775562276,0.7941421490303133,1,1.4,0.3,-1.2,True
0.7941421490303133,0.27725838925379026,1,1.4,0.3,-1.2,True
0.27725838925379026,1.1306215445328451,1,1.4,0.3,-1.2,True
1.1306215445328451,-0.7064495909704336,1,1.4,0.3,-1.2,True
-0.7064495909704336,0.6404870289446434,1,1.4,0.3,-1.2,True
0.6404870289446434,0.21375203476399893,1,1.4,0.3,-1.2,True
0.21375203476399893,1.1281802033713433,1,1.4,0.3,-1.2,True
1.1281802033713433,-0.7177811893614079,1,1.4,0.3,-1.2,True
-0.7177811893614079,0.6171602908898948,1,1.4,0.3,-1.2,True
0.6171602908898948,0.2514240886797583,1,1.4,0.3,-1.2,True
0.2514240886797583,1.0966483859511427,1,1.4,0.3,-1.2,True
1.0966483859511427,-0.6082655287690173,1,1.4,0.3,-1.2,True
-0.6082655287690173,0.8110127809012297,1,1.4,0.3,-1.2,True
0.8110127809012297,-0.10331808172990967,1,1.4,0.3,-1.2,True
-0.10331808172990967,1.2283593578530814,1,1.4,0.3,-1.2,True
1.2283593578530814,-1.1434088213543008,1,1.4,0.3,-1.2,True
-1.1434088213543008,-0.46182941849523923,1,1.4,0.3,-1.2,True
-0.46182941849523923,0.3583763770909987,1,1.4,0.3,-1.2,True
0.3583763770909987,0.6816440957318107,1,1.4,0.3,-1.2,True
0.6816440957318107,0.45701877058284646,1,1.4,0.3,-1.2,True
0.45701877058284646,0.9120806093884642,1,1.4,0.3,-1.2,True
0.9120806093884642,-0.02754182205655112,1,1.4,0.3,-1.2,True
-0.02754182205655112,1.2725622100694667,1,1.4,0.3,-1.2,True
1.2725622100694667,-1.2754429565126046,1,1.4,0.3,-1.2,True
-1.2754429565126046,-0.895687966423819,1,1.4,0.3,-1.2,True
-0.895687966423819,-0.5057925934287921,1,1.4,0.3,-1.2,True
-0.5057925934287921,0.37313700347846146,1,1.4,0.3,-1.2,True
0.37313700347846146,0.6533385092605228,1,1.4,0.3,-1.2,True
0.6533385092605228,0.5143494102876713,1,1.4,0.3,-1.2,True
0.5143494102876713,0.8256241105695716,1,1.4,0.3,-1.2,True
0.8256241105695716,0.19998758235098663,1,1.4,0.3,-1.2,True
0.19998758235098663,1.1916941868384416,1,1.4,0.3,-1.2,True
1.1916941868384416,-0.9281927742170524,1,1.4,0.3,-1.2,True
-0.9281927742170524,0.15134969949928545,1,1.4,0.3,-1.2,True
0.15134969949928545,0.6894727435809507,1,1.4,0.3,-1.2,True
0.6894727435809507,0.3798831800523249,1,1.4,0.3,-1.2,True
0.3798831800523249,1.0048061003929512,1,1.4,0.3,-1.2,True
1.0048061003929512,-0.2995244651259477,1,1.4,0.3,-1.2,True
-0.2995244651259477,1.1758409628253064,1,1.4,0.3,-1.2,True
1.1758409628253064,-1.0255000973389052,1,1.4,0.3,-1.2,True
-1.0255000973389052,-0.11955834065135373,1,1.4,0.3,-1.2,True
-0.11955834065135373,0.6723380952513012,1,1.4,0.3,-1.2,True
